"sample_name","y","phat","method_name","dataset"
"subject492",1,0.994,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0"
"subject496",0,-0.02,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0"
"subject500",0,0.003,"diablo-null","sim-data_n-500_effect-2_sigma-indep_corr-0"
"TCGA.B0.4707",1,0.99,"diablo-null","tcga-kipan"
"TCGA.B8.5162",0,0.493,"diablo-null","tcga-kipan"
"TCGA.BP.4760",0,0.405,"diablo-null","tcga-kipan"
"TCGA.BP.4993",0,0.111,"diablo-null","tcga-kipan"
"TCGA.BP.5168",0,0.114,"diablo-null","tcga-kipan"
"TCGA.BP.5181",0,0.101,"diablo-null","tcga-kipan"
"TCGA.BP.5189",0,0.391,"diablo-null","tcga-kipan"
"TCGA.BP.5199",0,0.606,"diablo-null","tcga-kipan"
"TCGA.CJ.4904",1,0.044,"diablo-null","tcga-kipan"
"TCGA.CZ.4856",0,0.186,"diablo-null","tcga-kipan"
"TCGA.A3.3367",0,0.475,"diablo-null","tcga-kipan"
"TCGA.A3.3373",0,-0.009,"diablo-null","tcga-kipan"
"TCGA.AK.3428",1,0.32,"diablo-null","tcga-kipan"
"TCGA.AK.3434",0,0.463,"diablo-null","tcga-kipan"
"TCGA.B0.4690",1,1.102,"diablo-null","tcga-kipan"
"TCGA.B0.4694",1,0.815,"diablo-null","tcga-kipan"
"TCGA.B0.4699",1,0.874,"diablo-null","tcga-kipan"
"TCGA.B0.4703",1,0.804,"diablo-null","tcga-kipan"
"TCGA.B0.4713",1,0.89,"diablo-null","tcga-kipan"
"TCGA.B0.4714",1,0.463,"diablo-null","tcga-kipan"
"TCGA.B0.4718",1,0.708,"diablo-null","tcga-kipan"
"TCGA.B0.4814",1,0.534,"diablo-null","tcga-kipan"
"TCGA.B0.4822",0,0.951,"diablo-null","tcga-kipan"
"TCGA.B0.4827",1,0.774,"diablo-null","tcga-kipan"
"TCGA.B0.4841",1,0.499,"diablo-null","tcga-kipan"
"TCGA.B0.4842",1,0.806,"diablo-null","tcga-kipan"
"TCGA.B0.4844",1,0.961,"diablo-null","tcga-kipan"
"TCGA.B0.4845",1,0.663,"diablo-null","tcga-kipan"
"TCGA.B0.4847",1,0.69,"diablo-null","tcga-kipan"
"TCGA.B0.4849",1,0.368,"diablo-null","tcga-kipan"
"TCGA.B0.5092",1,0.862,"diablo-null","tcga-kipan"
"TCGA.B0.5094",1,1.007,"diablo-null","tcga-kipan"
"TCGA.B0.5097",1,0.666,"diablo-null","tcga-kipan"
"TCGA.B0.5098",0,0.969,"diablo-null","tcga-kipan"
"TCGA.B0.5099",1,0.109,"diablo-null","tcga-kipan"
"TCGA.B0.5106",0,0.564,"diablo-null","tcga-kipan"
"TCGA.B0.5115",1,0.342,"diablo-null","tcga-kipan"
"TCGA.B0.5117",0,0.423,"diablo-null","tcga-kipan"
"TCGA.B0.5120",0,0.355,"diablo-null","tcga-kipan"
"TCGA.B0.5121",0,0.367,"diablo-null","tcga-kipan"
"TCGA.B2.4101",0,0.457,"diablo-null","tcga-kipan"
"TCGA.B8.4622",1,0.979,"diablo-null","tcga-kipan"
"TCGA.B8.5158",1,0.98,"diablo-null","tcga-kipan"
"TCGA.B8.5164",1,0.295,"diablo-null","tcga-kipan"
"TCGA.BP.5170",0,0.408,"diablo-null","tcga-kipan"
"TCGA.BP.5174",0,0.073,"diablo-null","tcga-kipan"
"TCGA.BP.5175",0,0.724,"diablo-null","tcga-kipan"
"TCGA.BP.5180",0,0.606,"diablo-null","tcga-kipan"
"TCGA.BP.5182",0,0.259,"diablo-null","tcga-kipan"
"TCGA.BP.5183",1,0.333,"diablo-null","tcga-kipan"
"TCGA.BP.5184",0,0.108,"diablo-null","tcga-kipan"
"TCGA.BP.5187",0,0.453,"diablo-null","tcga-kipan"
"TCGA.BP.5194",0,-0.026,"diablo-null","tcga-kipan"
"TCGA.BP.5202",1,0.081,"diablo-null","tcga-kipan"
"TCGA.CJ.4869",1,0.752,"diablo-null","tcga-kipan"
"TCGA.CJ.4897",1,0.189,"diablo-null","tcga-kipan"
"TCGA.CJ.4903",0,0.161,"diablo-null","tcga-kipan"
"TCGA.CJ.4907",1,0.344,"diablo-null","tcga-kipan"
"TCGA.CJ.4912",0,0.821,"diablo-null","tcga-kipan"
"TCGA.CJ.4916",1,0.442,"diablo-null","tcga-kipan"
"TCGA.CZ.4859",0,-0.045,"diablo-null","tcga-kipan"
"patient-4",0,0.68,"diablo-null","rosmap"
"patient-5",0,0.265,"diablo-null","rosmap"
"patient-6",0,0.434,"diablo-null","rosmap"
"patient-11",1,0.643,"diablo-null","rosmap"
"patient-15",0,0.577,"diablo-null","rosmap"
"patient-17",1,0.43,"diablo-null","rosmap"
"patient-18",0,0.152,"diablo-null","rosmap"
"patient-20",1,0.783,"diablo-null","rosmap"
"patient-22",1,1.159,"diablo-null","rosmap"
"patient-24",0,0.07,"diablo-null","rosmap"
"patient-28",0,0.514,"diablo-null","rosmap"
"patient-29",0,0.475,"diablo-null","rosmap"
"patient-30",0,0.449,"diablo-null","rosmap"
"patient-34",0,0.546,"diablo-null","rosmap"
"patient-36",0,0.232,"diablo-null","rosmap"
"patient-37",0,0.274,"diablo-null","rosmap"
"patient-38",1,0.795,"diablo-null","rosmap"
"patient-41",0,0.105,"diablo-null","rosmap"
"patient-44",1,0.818,"diablo-null","rosmap"
"patient-46",1,0.772,"diablo-null","rosmap"
"patient-47",0,0.542,"diablo-null","rosmap"
"patient-48",1,0.25,"diablo-null","rosmap"
"patient-51",0,0.372,"diablo-null","rosmap"
"patient-53",1,0.806,"diablo-null","rosmap"
"patient-55",0,0.672,"diablo-null","rosmap"
"patient-58",0,0.267,"diablo-null","rosmap"
"patient-61",1,0.636,"diablo-null","rosmap"
"patient-62",1,0.618,"diablo-null","rosmap"
"patient-63",1,1.053,"diablo-null","rosmap"
"patient-64",1,0.479,"diablo-null","rosmap"
"patient-67",1,0.862,"diablo-null","rosmap"
"patient-69",0,0.379,"diablo-null","rosmap"
"patient-71",0,0.086,"diablo-null","rosmap"
"patient-73",1,0.416,"diablo-null","rosmap"
"patient-74",0,0.299,"diablo-null","rosmap"
"patient-75",0,0.463,"diablo-null","rosmap"
"patient-76",0,0.419,"diablo-null","rosmap"
"patient-78",1,0.845,"diablo-null","rosmap"
"patient-80",1,0.694,"diablo-null","rosmap"
"patient-81",0,0.482,"diablo-null","rosmap"
"patient-82",0,0.661,"diablo-null","rosmap"
"patient-83",0,0.19,"diablo-null","rosmap"
"patient-88",1,0.772,"diablo-null","rosmap"
"patient-93",1,0.451,"diablo-null","rosmap"
"patient-94",0,0.285,"diablo-null","rosmap"
"patient-98",0,0.428,"diablo-null","rosmap"
"patient-99",0,0.41,"diablo-null","rosmap"
"patient-101",0,0.644,"diablo-null","rosmap"
"patient-102",1,0.376,"diablo-null","rosmap"
"patient-103",0,0.331,"diablo-null","rosmap"
"patient-106",1,0.673,"diablo-null","rosmap"
"patient-109",1,0.572,"diablo-null","rosmap"
"patient-110",0,0.255,"diablo-null","rosmap"
"patient-112",1,0.717,"diablo-null","rosmap"
"patient-120",0,0.614,"diablo-null","rosmap"
"patient-124",0,0.296,"diablo-null","rosmap"
"patient-125",0,0.212,"diablo-null","rosmap"
"patient-126",0,0.07,"diablo-null","rosmap"
"patient-128",1,0.355,"diablo-null","rosmap"
"patient-129",0,0.571,"diablo-null","rosmap"
"patient-131",0,0.344,"diablo-null","rosmap"
"patient-134",1,0.282,"diablo-null","rosmap"
"patient-135",0,0.464,"diablo-null","rosmap"
"patient-136",1,0.555,"diablo-null","rosmap"
"patient-140",1,0.558,"diablo-null","rosmap"
"patient-141",1,0.773,"diablo-null","rosmap"
"patient-143",0,0.364,"diablo-null","rosmap"
"patient-144",1,0.576,"diablo-null","rosmap"
"patient-145",0,0.475,"diablo-null","rosmap"
"patient-150",1,0.62,"diablo-null","rosmap"
"patient-151",1,0.59,"diablo-null","rosmap"
"patient-152",0,0.351,"diablo-null","rosmap"
"patient-153",1,0.44,"diablo-null","rosmap"
"patient-155",1,0.576,"diablo-null","rosmap"
"patient-157",0,0.199,"diablo-null","rosmap"
"patient-159",1,0.525,"diablo-null","rosmap"
"patient-160",1,1.141,"diablo-null","rosmap"
"patient-163",1,0.541,"diablo-null","rosmap"
"patient-164",1,0.367,"diablo-null","rosmap"
"patient-165",0,0.188,"diablo-null","rosmap"
"patient-166",1,0.602,"diablo-null","rosmap"
"patient-167",1,0.672,"diablo-null","rosmap"
"patient-169",0,0.26,"diablo-null","rosmap"
"patient-170",0,0.308,"diablo-null","rosmap"
"patient-173",0,0.424,"diablo-null","rosmap"
"patient-174",1,0.499,"diablo-null","rosmap"
"patient-179",0,0.452,"diablo-null","rosmap"
"patient-182",1,0.515,"diablo-null","rosmap"
"patient-184",1,0.376,"diablo-null","rosmap"
"patient-186",1,0.278,"diablo-null","rosmap"
"patient-187",0,0.166,"diablo-null","rosmap"
"patient-189",1,0.843,"diablo-null","rosmap"
"patient-192",0,0.776,"diablo-null","rosmap"
"patient-196",1,0.519,"diablo-null","rosmap"
"patient-197",1,1.125,"diablo-null","rosmap"
"patient-198",0,0.373,"diablo-null","rosmap"
"patient-200",1,0.337,"diablo-null","rosmap"
"patient-204",0,0.339,"diablo-null","rosmap"
"patient-206",1,0.239,"diablo-null","rosmap"
"patient-207",0,0.381,"diablo-null","rosmap"
"patient-208",1,0.694,"diablo-null","rosmap"
"patient-209",1,0.788,"diablo-null","rosmap"
"patient-213",1,0.418,"diablo-null","rosmap"
"patient-215",0,0.516,"diablo-null","rosmap"
"patient-217",0,0.373,"diablo-null","rosmap"
"patient-222",0,0.412,"diablo-null","rosmap"
"patient-223",0,0.464,"diablo-null","rosmap"
"patient-226",0,0.512,"diablo-null","rosmap"
"patient-227",0,0.384,"diablo-null","rosmap"
"patient-230",1,0.987,"diablo-null","rosmap"
"patient-233",0,0.537,"diablo-null","rosmap"
"patient-234",1,0.754,"diablo-null","rosmap"
"patient-235",0,0.592,"diablo-null","rosmap"
"patient-237",1,0.647,"diablo-null","rosmap"
"patient-246",1,0.84,"diablo-null","rosmap"
"patient-247",1,0.596,"diablo-null","rosmap"
"patient-250",1,0.331,"diablo-null","rosmap"
"patient-251",1,0.892,"diablo-null","rosmap"
"patient-252",0,0.404,"diablo-null","rosmap"
"patient-253",0,0.294,"diablo-null","rosmap"
"patient-254",0,0.48,"diablo-null","rosmap"
"patient-255",0,0.267,"diablo-null","rosmap"
"patient-258",1,0.775,"diablo-null","rosmap"
"patient-259",1,0.776,"diablo-null","rosmap"
"patient-261",1,0.776,"diablo-null","rosmap"
"patient-262",0,0.304,"diablo-null","rosmap"
"patient-263",1,0.925,"diablo-null","rosmap"
"patient-265",1,0.44,"diablo-null","rosmap"
"patient-268",0,0.446,"diablo-null","rosmap"
"patient-269",0,0.416,"diablo-null","rosmap"
"patient-271",1,0.81,"diablo-null","rosmap"
"patient-272",0,0.589,"diablo-null","rosmap"
"patient-274",0,0.311,"diablo-null","rosmap"
"patient-277",0,0.456,"diablo-null","rosmap"
"patient-278",1,0.756,"diablo-null","rosmap"
"patient-279",1,0.34,"diablo-null","rosmap"
"patient-282",1,0.948,"diablo-null","rosmap"
"patient-284",1,0.504,"diablo-null","rosmap"
"patient-285",1,0.945,"diablo-null","rosmap"
"patient-286",1,0.763,"diablo-null","rosmap"
"patient-287",1,0.588,"diablo-null","rosmap"
"patient-289",1,0.349,"diablo-null","rosmap"
"patient-294",0,0.175,"diablo-null","rosmap"
"patient-295",0,0.53,"diablo-null","rosmap"
"patient-296",0,0.246,"diablo-null","rosmap"
"patient-297",1,0.556,"diablo-null","rosmap"
"patient-299",1,0.537,"diablo-null","rosmap"
"patient-302",1,0.578,"diablo-null","rosmap"
"patient-303",1,0.501,"diablo-null","rosmap"
"patient-304",0,0.344,"diablo-null","rosmap"
"patient-306",0,0.584,"diablo-null","rosmap"
"patient-307",0,0.458,"diablo-null","rosmap"
"patient-308",0,0.185,"diablo-null","rosmap"
"patient-309",0,0.248,"diablo-null","rosmap"
"patient-311",1,0.489,"diablo-null","rosmap"
"patient-314",1,0.733,"diablo-null","rosmap"
"patient-315",0,0.521,"diablo-null","rosmap"
"patient-318",0,0.38,"diablo-null","rosmap"
"patient-319",1,0.887,"diablo-null","rosmap"
"patient-322",1,0.964,"diablo-null","rosmap"
"patient-323",1,0.812,"diablo-null","rosmap"
"patient-327",1,0.509,"diablo-null","rosmap"
"patient-328",1,0.577,"diablo-null","rosmap"
"patient-329",0,0.381,"diablo-null","rosmap"
"patient-330",1,0.704,"diablo-null","rosmap"
"patient-331",0,0.553,"diablo-null","rosmap"
"patient-332",1,0.814,"diablo-null","rosmap"
"patient-334",0,0.327,"diablo-null","rosmap"
"patient-336",0,0.266,"diablo-null","rosmap"
"patient-337",1,0.992,"diablo-null","rosmap"
"patient-340",0,0.683,"diablo-null","rosmap"
"patient-343",1,0.63,"diablo-null","rosmap"
"patient-345",1,0.66,"diablo-null","rosmap"
"patient-346",1,0.527,"diablo-null","rosmap"
"patient-347",1,0.608,"diablo-null","rosmap"
"patient-350",1,0.512,"diablo-null","rosmap"
"subject1",0,0.018,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject5",1,0.939,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject12",1,0.973,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject13",0,0.039,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject15",0,0.006,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject16",0,0.063,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject20",0,0.017,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject28",1,0.96,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject29",0,0.04,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject33",1,0.973,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject37",1,0.916,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject41",0,0.059,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject43",0,0.081,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject45",0,0.094,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject47",1,0.983,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-1"
"subject4",0,0.045,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject5",1,0.947,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject6",0,-0.016,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject20",0,0.037,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject23",0,0.048,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject24",1,0.988,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject26",0,0.034,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject31",1,1.01,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject32",0,0.002,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject34",0,0.084,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject36",1,0.979,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject40",1,0.969,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject42",0,0.051,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject46",1,0.967,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"subject49",0,0.068,"diablo-null","sim-data_n-50_effect-2_sigma-indep_corr-0"
"TCGA.A1.A0SK",0,0.249,"diablo-null","tcga-brca"
"TCGA.A2.A0CT",0,0.063,"diablo-null","tcga-brca"
"TCGA.A2.A0EU",0,0.37,"diablo-null","tcga-brca"
"TCGA.A2.A0SU",0,0.497,"diablo-null","tcga-brca"
"TCGA.A2.A0SW",1,0.609,"diablo-null","tcga-brca"
"TCGA.A2.A0T0",0,0.488,"diablo-null","tcga-brca"
"TCGA.A2.A0T1",1,0.341,"diablo-null","tcga-brca"
"TCGA.A2.A0T4",0,0.208,"diablo-null","tcga-brca"
"TCGA.A2.A0T5",0,0.505,"diablo-null","tcga-brca"
"TCGA.A2.A0YC",0,0.483,"diablo-null","tcga-brca"
"TCGA.A2.A0YD",0,0.507,"diablo-null","tcga-brca"
"TCGA.A2.A0YH",1,0.572,"diablo-null","tcga-brca"
"TCGA.A2.A0YK",0,0.34,"diablo-null","tcga-brca"
"TCGA.A2.A0YM",0,0.113,"diablo-null","tcga-brca"
"TCGA.A2.A0YT",1,0.767,"diablo-null","tcga-brca"
"TCGA.A8.A075",0,0.487,"diablo-null","tcga-brca"
"TCGA.AN.A0XN",1,0.354,"diablo-null","tcga-brca"
"TCGA.AN.A0XS",1,0.369,"diablo-null","tcga-brca"
"TCGA.AN.A0XU",0,0.344,"diablo-null","tcga-brca"
"TCGA.AO.A03L",1,0.604,"diablo-null","tcga-brca"
"TCGA.AO.A03M",0,0.45,"diablo-null","tcga-brca"
"TCGA.AO.A03N",0,0.539,"diablo-null","tcga-brca"
"TCGA.AO.A03U",0,0.026,"diablo-null","tcga-brca"
"TCGA.AO.A0JC",0,0.017,"diablo-null","tcga-brca"
"TCGA.AO.A0JF",0,0.3,"diablo-null","tcga-brca"
"TCGA.AO.A0JJ",0,0.282,"diablo-null","tcga-brca"
"TCGA.AO.A0JM",0,0.652,"diablo-null","tcga-brca"
"TCGA.AO.A12E",0,0.374,"diablo-null","tcga-brca"
"TCGA.AQ.A04L",0,0.145,"diablo-null","tcga-brca"
"TCGA.AR.A0TP",0,0.21,"diablo-null","tcga-brca"
"TCGA.AR.A0TQ",1,0.473,"diablo-null","tcga-brca"
"TCGA.AR.A0TZ",1,0.272,"diablo-null","tcga-brca"
"TCGA.AR.A0U2",1,0.687,"diablo-null","tcga-brca"
"TCGA.B6.A0RG",0,0.639,"diablo-null","tcga-brca"
"TCGA.B6.A0RO",1,0.436,"diablo-null","tcga-brca"
"TCGA.B6.A0RT",1,-0.068,"diablo-null","tcga-brca"
"TCGA.B6.A0RU",0,0.374,"diablo-null","tcga-brca"
"TCGA.B6.A0RV",1,0.372,"diablo-null","tcga-brca"
"TCGA.BH.A0B3",0,0.35,"diablo-null","tcga-brca"
"TCGA.BH.A0B9",0,0.112,"diablo-null","tcga-brca"
"TCGA.BH.A0BA",1,0.397,"diablo-null","tcga-brca"
"TCGA.BH.A0DH",0,0.28,"diablo-null","tcga-brca"
"TCGA.BH.A0DS",1,0.189,"diablo-null","tcga-brca"
"TCGA.BH.A0E0",1,0.415,"diablo-null","tcga-brca"
"TCGA.BH.A0E1",0,0.296,"diablo-null","tcga-brca"
"TCGA.BH.A0H6",0,0.145,"diablo-null","tcga-brca"
"TCGA.BH.A0H7",1,0.492,"diablo-null","tcga-brca"
"TCGA.BH.A0H9",0,0.67,"diablo-null","tcga-brca"
"TCGA.BH.A0HP",1,0.32,"diablo-null","tcga-brca"
"TCGA.BH.A0HX",0,0.543,"diablo-null","tcga-brca"
"TCGA.BH.A0W5",0,0.354,"diablo-null","tcga-brca"
"TCGA.E2.A108",1,-0.026,"diablo-null","tcga-brca"
"TCGA.E2.A109",0,0.604,"diablo-null","tcga-brca"
"TCGA.E2.A10B",0,0.457,"diablo-null","tcga-brca"
"TCGA.AO.A0JI",0,0.486,"diablo-null","tcga-brca"
"TCGA.A1.A0SH",0,0.21,"diablo-null","tcga-brca"
"TCGA.A1.A0SJ",1,0.384,"diablo-null","tcga-brca"
"TCGA.A1.A0SO",0,0.284,"diablo-null","tcga-brca"
"TCGA.A2.A0ST",0,0.686,"diablo-null","tcga-brca"
"TCGA.A2.A0SV",1,0.463,"diablo-null","tcga-brca"
"TCGA.A2.A0SX",0,0.404,"diablo-null","tcga-brca"
"TCGA.A2.A0T2",1,0.5,"diablo-null","tcga-brca"
"TCGA.A2.A0T6",0,0.333,"diablo-null","tcga-brca"
"TCGA.A2.A0T7",0,0.444,"diablo-null","tcga-brca"
"TCGA.A2.A0YF",0,0.231,"diablo-null","tcga-brca"
"TCGA.A2.A0YG",1,0.476,"diablo-null","tcga-brca"
"TCGA.A2.A0YI",0,0.343,"diablo-null","tcga-brca"
"TCGA.A2.A0YL",1,0.257,"diablo-null","tcga-brca"
"TCGA.A7.A0D9",0,0.492,"diablo-null","tcga-brca"
"TCGA.A8.A08O",1,0.148,"diablo-null","tcga-brca"
"TCGA.AN.A0XO",1,0.22,"diablo-null","tcga-brca"
"TCGA.AN.A0XP",1,0.101,"diablo-null","tcga-brca"
"TCGA.AN.A0XT",1,0.14,"diablo-null","tcga-brca"
"TCGA.AN.A0XW",1,0.123,"diablo-null","tcga-brca"
"TCGA.AO.A0JB",1,0.23,"diablo-null","tcga-brca"
"TCGA.AO.A0JD",1,0.246,"diablo-null","tcga-brca"
"TCGA.AO.A0JE",1,0.404,"diablo-null","tcga-brca"
"TCGA.AO.A0JG",1,0.32,"diablo-null","tcga-brca"
"TCGA.AO.A0JL",1,0.175,"diablo-null","tcga-brca"
"TCGA.AO.A124",0,0.082,"diablo-null","tcga-brca"
"TCGA.AO.A126",0,0.134,"diablo-null","tcga-brca"
"TCGA.AO.A128",0,0.602,"diablo-null","tcga-brca"
"TCGA.AO.A129",0,0.261,"diablo-null","tcga-brca"
"TCGA.AO.A12C",0,0.1,"diablo-null","tcga-brca"
"TCGA.AO.A12G",0,0.254,"diablo-null","tcga-brca"
"TCGA.AR.A0TR",0,0.063,"diablo-null","tcga-brca"
"TCGA.AR.A0TT",1,0.542,"diablo-null","tcga-brca"
"TCGA.AR.A0TV",0,0.385,"diablo-null","tcga-brca"
"TCGA.AR.A0TX",0,0.705,"diablo-null","tcga-brca"
"TCGA.AR.A0U3",0,0.607,"diablo-null","tcga-brca"
"TCGA.AR.A0U4",0,0.618,"diablo-null","tcga-brca"
"TCGA.B6.A0IK",1,0.427,"diablo-null","tcga-brca"
"TCGA.B6.A0RL",0,0.358,"diablo-null","tcga-brca"
"TCGA.B6.A0RN",0,0.146,"diablo-null","tcga-brca"
"TCGA.B6.A0WX",1,0.267,"diablo-null","tcga-brca"
"TCGA.BH.A0BC",1,0.42,"diablo-null","tcga-brca"
"TCGA.BH.A0BJ",0,0.333,"diablo-null","tcga-brca"
"TCGA.BH.A0BM",0,-0.045,"diablo-null","tcga-brca"
"TCGA.BH.A0C0",0,0.522,"diablo-null","tcga-brca"
"TCGA.BH.A0DK",0,0.505,"diablo-null","tcga-brca"
"TCGA.BH.A0DP",0,0.283,"diablo-null","tcga-brca"
"TCGA.BH.A0GY",0,0.569,"diablo-null","tcga-brca"
"TCGA.BH.A0HK",0,0.223,"diablo-null","tcga-brca"
"TCGA.BH.A0HY",0,0.349,"diablo-null","tcga-brca"
"TCGA.BH.A0RX",0,0.656,"diablo-null","tcga-brca"
"TCGA.BH.A0W4",0,0.131,"diablo-null","tcga-brca"
"TCGA.E2.A107",1,0.43,"diablo-null","tcga-brca"
"TCGA.E2.A10C",0,0.563,"diablo-null","tcga-brca"
"TCGA.E2.A10E",0,0.071,"diablo-null","tcga-brca"
"subject1",0,-0.004,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject2",0,-0.026,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject6",1,0.953,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject10",0,-0.032,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject11",0,-0.06,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject12",0,0.064,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject15",0,0.152,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject27",0,0.109,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject30",1,0.923,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject34",1,0.941,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject37",1,0.981,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject39",0,0.004,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject41",0,0.145,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject45",1,0.972,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject48",1,0.983,"diablo-null","sim-data_n-50_effect-2_sigma-def_corr-0.5"
"subject6",0,0.025,"diablo-null","sim-data_n-500_effect-2_sigma-def_corr-1"
"subject17",0,0.018,"diablo-null","sim-data_n-500_effect-2_sigma-def_corr-1"
"subject18",0,-0.094,"diablo-null","sim-data_n-500_effect-2_sigma-def_corr-1"
"subject19",1,0.98,"diablo-null","sim-data_n-500_effect-2_sigma-def_corr-1"
"subject20",0,0.056,"diablo-null","sim-data_n-500_effect-2_sigma-def_corr-1"
"subject24",0,0.012,"diablo-null","sim-data_n-500_effect-2_sigma-def_corr-1"
"subject25",0,0.084,"diablo-null","sim-data_n-500_effect-2_sigma-def_corr-1"
"subject27",1,0.929,"diablo-null","sim-data_n-500_effect-2_sigma-def_corr-1"
